DateTime,Subplot ID,Sp.Abv.,Moisture ( % ),Period ( us ),Attenuation,Permittivity,Probe Model
5/11/2018 15:44:18,S5P8C,Pha,14.54,1.3371,1.0675,7.8957,CD659 12cm rods
5/11/2018 15:44:32,S5P8D,Kan,12.98,1.3168,1.125,7.1742,CD659 12cm rods
5/11/2018 15:44:41,S5P8D,Kan,11.66,1.2942,1.0896,6.5821,CD659 12cm rods
5/11/2018 15:44:55,S5P8D,Kan,3.14,1.1438,1.0425,3.061,CD659 12cm rods
5/11/2018 15:45:10,S5P8D,Kan,10.11,1.267,1.0553,5.9038,CD659 12cm rods
5/11/2018 15:45:20,S5P8D,Kan,8.1,1.2354,1.0692,5.0486,CD659 12cm rods
5/11/2018 15:46:14,S6P1A,Pha,15.05,1.3473,1.1146,8.137,CD659 12cm rods
5/11/2018 15:46:21,S6P1A,Pha,17.88,1.3891,1.1078,9.5192,CD659 12cm rods
5/11/2018 15:46:28,S6P1A,Pha,13.09,1.319,1.1342,7.223899,CD659 12cm rods
5/11/2018 15:46:36,S6P1A,Pha,12.25,1.3089,1.1678,6.8444,CD659 12cm rods
5/11/2018 15:46:45,S6P1A,Pha,16.59,1.3699,1.1073,8.878201,CD659 12cm rods
5/11/2018 15:46:57,S6P1B,Kan,12.77,1.3111,1.0857,7.082,CD659 12cm rods
5/11/2018 15:47:13,S6P1B,Kan,10.4,1.2772,1.122,6.0309,CD659 12cm rods
5/11/2018 15:47:28,S6P1B,Kan,11.29,1.293,1.149,6.4189,CD659 12cm rods
5/11/2018 15:47:44,S6P1B,Kan,3.77,1.1698,1.1314,3.3078,CD659 12cm rods
5/11/2018 15:47:55,S6P1B,Kan,1.1,1.0964,1.0125,2.2882,CD659 12cm rods
5/11/2018 15:48:07,S6P1C,Rye,14.97,1.3473,1.1358,8.1007,CD659 12cm rods
5/11/2018 15:48:14,S6P1C,Rye,16.51,1.3688,1.1074,8.841101,CD659 12cm rods
5/11/2018 15:48:22,S6P1C,Rye,14.13,1.336,1.1551,7.7067,CD659 12cm rods
5/11/2018 15:48:29,S6P1C,Rye,13.12,1.3213,1.1602,7.2392,CD659 12cm rods
5/11/2018 15:48:37,S6P1C,Rye,16.56,1.3699,1.1159,8.865801,CD659 12cm rods
5/11/2018 15:48:49,S6P1D,Wal,14.57,1.3394,1.1026,7.9085,CD659 12cm rods
5/11/2018 15:48:58,S6P1D,Wal,13.66,1.3258,1.1057,7.4851,CD659 12cm rods
5/11/2018 15:49:08,S6P1D,Wal,13.59,1.3236,1.0844,7.4549,CD659 12cm rods
5/11/2018 15:49:22,S6P1D,Wal,9.110001,1.2546,1.0974,5.4747,CD659 12cm rods
5/11/2018 15:49:31,S6P1D,Wal,11.58,1.2942,1.1063,6.5471,CD659 12cm rods
5/11/2018 15:50:02,S6P2A,Kan,3.97,1.171,1.1162,3.385,CD659 12cm rods
5/11/2018 15:50:11,S6P2A,Kan,3.9,1.1619,1.0651,3.3584,CD659 12cm rods
5/11/2018 15:50:21,S6P2A,Kan,7.95,1.2388,1.1252,4.9873,CD659 12cm rods
5/11/2018 15:50:36,S6P2A,Kan,3.8,1.1574,1.0485,3.3172,CD659 12cm rods
5/11/2018 15:50:49,S6P2A,Kan,0,1.0659,1.0028,1.832,CD659 12cm rods
5/11/2018 15:51:00,S6P2B,Rye,5.54,1.1936,1.0824,4.0036,CD659 12cm rods
5/11/2018 15:51:07,S6P2B,Rye,3.65,1.1574,1.066,3.2605,CD659 12cm rods
5/11/2018 15:51:15,S6P2B,Rye,4.86,1.1811,1.0786,3.7333,CD659 12cm rods
5/11/2018 15:51:22,S6P2B,Rye,5.56,1.1947,1.0883,4.0119,CD659 12cm rods
5/11/2018 15:51:29,S6P2B,Rye,8.79,1.2501,1.1028,5.3417,CD659 12cm rods
5/11/2018 15:51:38,S6P2C,Pha,5.67,1.197,1.0904,4.0582,CD659 12cm rods
5/11/2018 15:51:45,S6P2C,Pha,7.85,1.2309,1.0648,4.9465,CD659 12cm rods
5/11/2018 15:51:53,S6P2C,Pha,8.860001,1.2535,1.1268,5.3698,CD659 12cm rods
5/11/2018 15:52:00,S6P2C,Pha,5.09,1.1834,1.0654,3.8242,CD659 12cm rods
5/11/2018 15:52:07,S6P2C,Pha,9.440001,1.258,1.0766,5.6148,CD659 12cm rods
5/11/2018 15:52:18,S6P2D,Wal,12.49,1.3077,1.1013,6.9519,CD659 12cm rods
5/11/2018 15:52:27,S6P2D,Wal,3.81,1.1574,1.047,3.3221,CD659 12cm rods
5/11/2018 15:52:36,S6P2D,Wal,6.01,1.2037,1.0989,4.1923,CD659 12cm rods
5/11/2018 15:52:56,S6P2D,Wal,12.94,1.3134,1.0806,7.1581,CD659 12cm rods
5/11/2018 15:53:04,S6P2D,Wal,10.98,1.2829,1.0808,6.2815,CD659 12cm rods
5/11/2018 15:53:23,S6P3A,KanWal,3.1,1.1416,1.0328,3.0483,CD659 12cm rods
5/11/2018 15:53:43,S6P3A,KanWal,3.75,1.1721,1.1484,3.2988,CD659 12cm rods
5/11/2018 15:53:54,S6P3A,KanWal,11.05,1.2829,1.0668,6.310801,CD659 12cm rods
5/11/2018 15:54:04,S6P3A,KanWal,1.18,1.0986,1.0148,2.3185,CD659 12cm rods
5/11/2018 15:54:21,S6P3A,KanWal,4.15,1.1642,1.0498,3.4552,CD659 12cm rods
5/11/2018 15:54:33,S6P3B,Luc,4.37,1.1789,1.1226,3.5405,CD659 12cm rods
5/11/2018 15:54:41,S6P3B,Luc,4.07,1.171,1.1052,3.422,CD659 12cm rods
5/11/2018 15:54:49,S6P3B,Luc,3.88,1.1687,1.1116,3.3508,CD659 12cm rods
5/11/2018 15:54:56,S6P3B,Luc,2.56,1.1438,1.1062,2.8403,CD659 12cm rods
5/11/2018 15:55:03,S6P3B,Luc,6.22,1.2083,1.1062,4.2786,CD659 12cm rods
5/11/2018 15:55:12,S6P3C,PhaSub,6.829999,1.2207,1.125,4.5279,CD659 12cm rods
5/11/2018 15:55:20,S6P3C,PhaSub,4.03,1.171,1.1096,3.407,CD659 12cm rods
5/11/2018 15:55:28,S6P3C,PhaSub,4.12,1.1721,1.1058,3.4447,CD659 12cm rods
5/11/2018 15:55:36,S6P3C,PhaSub,4.73,1.1823,1.1031,3.6812,CD659 12cm rods
5/11/2018 15:55:43,S6P3C,PhaSub,7.43,1.232,1.1398,4.7711,CD659 12cm rods
5/11/2018 15:55:55,S6P3D,Fes,1.82,1.1235,1.0724,2.5595,CD659 12cm rods
5/11/2018 15:56:02,S6P3D,Fes,1.8,1.1201,1.0566,2.5528,CD659 12cm rods
5/11/2018 15:56:09,S6P3D,Fes,0.6,1.0896,1.031,2.1042,CD659 12cm rods
5/11/2018 15:56:17,S6P3D,Fes,3.62,1.1619,1.0979,3.2498,CD659 12cm rods
5/11/2018 15:56:25,S6P3D,Fes,3.96,1.1642,1.0728,3.3815,CD659 12cm rods
5/11/2018 15:56:49,S6P4A,PhaSub,13.84,1.3281,1.0967,7.5703,CD659 12cm rods
5/11/2018 15:56:57,S6P4A,PhaSub,12.91,1.3145,1.1062,7.143199,CD659 12cm rods
5/11/2018 15:57:04,S6P4A,PhaSub,14.07,1.3303,1.0757,7.6753,CD659 12cm rods
5/11/2018 15:57:12,S6P4A,PhaSub,5.21,1.1868,1.0748,3.8719,CD659 12cm rods
5/11/2018 15:57:20,S6P4A,PhaSub,12.14,1.3066,1.1587,6.797,CD659 12cm rods
5/11/2018 15:57:32,S6P4B,KanWal,13.94,1.3281,1.0696,7.6168,CD659 12cm rods
5/11/2018 15:57:43,S6P4B,KanWal,10.28,1.2727,1.092,5.9753,CD659 12cm rods
5/11/2018 15:57:52,S6P4B,KanWal,8.860001,1.2524,1.1157,5.3684,CD659 12cm rods
5/11/2018 15:58:06,S6P4B,KanWal,9.570001,1.2603,1.0783,5.6708,CD659 12cm rods
5/11/2018 15:58:15,S6P4B,KanWal,3.87,1.1608,1.0614,3.3467,CD659 12cm rods
5/11/2018 15:58:28,S6P4C,Fes,14.22,1.3337,1.0957,7.7452,CD659 12cm rods
5/11/2018 15:58:36,S6P4C,Fes,13.63,1.3258,1.1127,7.4722,CD659 12cm rods
5/11/2018 15:58:43,S6P4C,Fes,12.44,1.31,1.1438,6.9312,CD659 12cm rods
5/11/2018 15:58:50,S6P4C,Fes,13.35,1.3202,1.0881,7.3463,CD659 12cm rods
5/11/2018 15:58:58,S6P4C,Fes,14.84,1.3428,1.0895,8.0359,CD659 12cm rods
5/11/2018 15:59:08,S6P4D,Luc,13.97,1.3303,1.1013,7.6312,CD659 12cm rods
5/11/2018 15:59:16,S6P4D,Luc,13.31,1.3202,1.0995,7.3255,CD659 12cm rods
5/11/2018 15:59:24,S6P4D,Luc,16.6,1.3688,1.0786,8.8808,CD659 12cm rods
5/11/2018 15:59:32,S6P4D,Luc,15.48,1.3518,1.0746,8.3427,CD659 12cm rods
5/11/2018 15:59:39,S6P4D,Luc,16.49,1.3676,1.0879,8.8315,CD659 12cm rods
5/11/2018 16:00:04,S6P5A,Luc,11.92,1.301,1.1286,6.6959,CD659 12cm rods
5/11/2018 16:00:11,S6P5A,Luc,10.08,1.2693,1.0892,5.8891,CD659 12cm rods
5/11/2018 16:00:18,S6P5A,Luc,12.56,1.31,1.118,6.9852,CD659 12cm rods
5/11/2018 16:00:26,S6P5A,Luc,13.4,1.3224,1.1125,7.3693,CD659 12cm rods
5/11/2018 16:00:33,S6P5A,Luc,12.72,1.3123,1.116,7.0565,CD659 12cm rods
5/11/2018 16:00:44,S6P5B,PhaSub,11.32,1.2942,1.1578,6.4312,CD659 12cm rods
5/11/2018 16:00:51,S6P5B,PhaSub,7.19,1.2365,1.2112,4.673,CD659 12cm rods
5/11/2018 16:00:58,S6P5B,PhaSub,11.53,1.2976,1.1598,6.526,CD659 12cm rods
5/11/2018 16:01:06,S6P5B,PhaSub,9.23,1.2659,1.1951,5.5254,CD659 12cm rods
5/11/2018 16:01:13,S6P5B,PhaSub,10.63,1.2772,1.0793,6.1281,CD659 12cm rods
5/11/2018 16:01:22,S6P5C,KanWal,14.37,1.3371,1.1149,7.8167,CD659 12cm rods
5/11/2018 16:01:33,S6P5C,KanWal,13.71,1.3281,1.1287,7.5112,CD659 12cm rods
5/11/2018 16:01:43,S6P5C,KanWal,13.95,1.3315,1.1253,7.6223,CD659 12cm rods
5/11/2018 16:01:57,S6P5C,KanWal,9.510001,1.2614,1.1019,5.6448,CD659 12cm rods
5/11/2018 16:02:06,S6P5C,KanWal,15.92,1.3597,1.1032,8.5529,CD659 12cm rods
5/11/2018 16:02:19,S6P5D,Fes,10.52,1.2761,1.0861,6.0818,CD659 12cm rods
5/11/2018 16:02:26,S6P5D,Fes,11.6,1.2964,1.1318,6.5569,CD659 12cm rods
5/11/2018 16:02:33,S6P5D,Fes,9.650001,1.2625,1.0895,5.705,CD659 12cm rods
5/11/2018 16:02:40,S6P5D,Fes,11.2,1.2851,1.0639,6.3795,CD659 12cm rods
5/11/2018 16:02:48,S6P5D,Fes,15.31,1.3496,1.0822,8.2601,CD659 12cm rods
5/11/2018 16:03:14,S6P6A,KanWal,0.13,1.0738,1.0098,1.9275,CD659 12cm rods
5/11/2018 16:03:22,S6P6A,KanWal,1.27,1.102,1.0214,2.353,CD659 12cm rods
5/11/2018 16:03:30,S6P6A,KanWal,7.369999,1.2218,1.0548,4.7498,CD659 12cm rods
5/11/2018 16:03:44,S6P6A,KanWal,3.85,1.1574,1.0419,3.3384,CD659 12cm rods
5/11/2018 16:03:53,S6P6A,KanWal,0,1.0546,1.0046,1.6558,CD659 12cm rods
5/11/2018 16:04:05,S6P6B,Fes,4.14,1.1664,1.0658,3.4524,CD659 12cm rods
5/11/2018 16:04:13,S6P6B,Fes,3.18,1.1529,1.0918,3.079,CD659 12cm rods
5/11/2018 16:04:21,S6P6B,Fes,3.91,1.1608,1.0567,3.3618,CD659 12cm rods
5/11/2018 16:04:28,S6P6B,Fes,6.829999,1.2151,1.077,4.526,CD659 12cm rods
5/11/2018 16:04:35,S6P6B,Fes,5.59,1.1936,1.0758,4.0235,CD659 12cm rods
5/11/2018 16:04:43,S6P6C,PhaSub,6.25,1.2117,1.1298,4.29,CD659 12cm rods
5/11/2018 16:04:51,S6P6C,PhaSub,5.94,1.206,1.1255,4.1658,CD659 12cm rods
5/11/2018 16:05:04,S6P6C,PhaSub,6.6,1.2139,1.0999,4.4338,CD659 12cm rods
5/11/2018 16:05:11,S6P6C,PhaSub,5.97,1.2037,1.1045,4.1756,CD659 12cm rods
5/11/2018 16:05:19,S6P6C,PhaSub,7.48,1.2297,1.1116,4.7934,CD659 12cm rods
5/11/2018 16:05:31,S6P6D,Luc,5.81,1.2037,1.1253,4.1122,CD659 12cm rods
5/11/2018 16:05:38,S6P6D,Luc,6.02,1.206,1.1152,4.1972,CD659 12cm rods
5/11/2018 16:05:45,S6P6D,Luc,9.410001,1.258,1.0815,5.6031,CD659 12cm rods
5/11/2018 16:05:56,S6P6D,Luc,7.24,1.2252,1.1068,4.693,CD659 12cm rods
5/11/2018 16:06:03,S6P6D,Luc,12.11,1.3032,1.1189,6.7831,CD659 12cm rods
5/11/2018 16:06:28,S6P7A,Rho,3.07,1.1472,1.0704,3.0354,CD659 12cm rods
5/11/2018 16:06:36,S6P7A,Rho,5.62,1.1936,1.0713,4.0367,CD659 12cm rods
5/11/2018 16:06:43,S6P7A,Rho,2.14,1.1258,1.0507,2.6808,CD659 12cm rods
5/11/2018 16:06:50,S6P7A,Rho,3,1.145,1.065,3.0083,CD659 12cm rods
5/11/2018 16:06:57,S6P7A,Rho,3.38,1.1563,1.09,3.1563,CD659 12cm rods
5/11/2018 16:07:08,S6P7B,Dig,4.37,1.1676,1.0454,3.5406,CD659 12cm rods
5/11/2018 16:07:18,S6P7B,Dig,3.2,1.1461,1.0483,3.0872,CD659 12cm rods
5/11/2018 16:07:25,S6P7B,Dig,3.51,1.1529,1.0545,3.2046,CD659 12cm rods
5/11/2018 16:07:32,S6P7B,Dig,3.76,1.1563,1.0458,3.3026,CD659 12cm rods
5/11/2018 16:07:40,S6P7B,Dig,7.57,1.2286,1.087,4.832,CD659 12cm rods
5/11/2018 16:07:48,S6P7C,DigBis,3.69,1.1551,1.0464,3.2772,CD659 12cm rods
5/11/2018 16:07:58,S6P7C,DigBis,2.88,1.1393,1.0455,2.9616,CD659 12cm rods
5/11/2018 16:08:06,S6P7C,DigBis,2.33,1.128,1.0423,2.7532,CD659 12cm rods
5/11/2018 16:08:13,S6P7C,DigBis,4.45,1.1687,1.0429,3.5724,CD659 12cm rods
5/11/2018 16:08:20,S6P7C,DigBis,4.32,1.1664,1.0444,3.5198,CD659 12cm rods
5/11/2018 16:08:32,S6P7D,Bis,2.84,1.1472,1.0958,2.9474,CD659 12cm rods
5/11/2018 16:08:39,S6P7D,Bis,3.68,1.1563,1.0551,3.2726,CD659 12cm rods
5/11/2018 16:08:46,S6P7D,Bis,5.91,1.2004,1.0846,4.1547,CD659 12cm rods
5/11/2018 16:08:54,S6P7D,Bis,3.32,1.1529,1.0757,3.1337,CD659 12cm rods
5/11/2018 16:09:02,S6P7D,Bis,8.860001,1.2614,1.2058,5.3683,CD659 12cm rods
5/11/2018 16:09:28,S6P8A,DigBis,12.46,1.3066,1.0915,6.938,CD659 12cm rods
5/11/2018 16:09:35,S6P8A,DigBis,13.82,1.3269,1.0824,7.5609,CD659 12cm rods
5/11/2018 16:09:43,S6P8A,DigBis,15.24,1.3484,1.0809,8.2265,CD659 12cm rods
5/11/2018 16:09:56,S6P8A,DigBis,13.93,1.3292,1.0922,7.6125,CD659 12cm rods
5/11/2018 16:10:04,S6P8A,DigBis,15.45,1.3529,1.1075,8.328501,CD659 12cm rods
5/11/2018 16:10:16,S6P8B,Dig,15.57,1.3541,1.0961,8.3824,CD659 12cm rods
5/11/2018 16:10:24,S6P8B,Dig,13.82,1.3269,1.0833,7.5593,CD659 12cm rods
5/11/2018 16:10:31,S6P8B,Dig,17.85,1.388,1.0896,9.503301,CD659 12cm rods
5/11/2018 16:10:44,S6P8B,Dig,14.79,1.3428,1.1031,8.0137,CD659 12cm rods
5/11/2018 16:10:52,S6P8B,Dig,15.18,1.3484,1.0985,8.199,CD659 12cm rods
5/11/2018 16:11:04,S6P8C,Bis,14.87,1.3462,1.1436,8.0508,CD659 12cm rods
5/11/2018 16:11:11,S6P8C,Bis,16.78,1.3744,1.146,8.970499,CD659 12cm rods
5/11/2018 16:11:19,S6P8C,Bis,14.31,1.3371,1.1306,7.7885,CD659 12cm rods
5/11/2018 16:11:26,S6P8C,Bis,13.55,1.3247,1.1132,7.4367,CD659 12cm rods
5/11/2018 16:11:33,S6P8C,Bis,13.22,1.3179,1.0834,7.2873,CD659 12cm rods
5/11/2018 16:11:44,S6P8D,Rho,15.99,1.3609,1.1042,8.588,CD659 12cm rods
5/11/2018 16:11:52,S6P8D,Rho,15,1.3473,1.1292,8.112201,CD659 12cm rods
5/11/2018 16:11:59,S6P8D,Rho,17.9,1.3891,1.1017,9.5269,CD659 12cm rods
5/11/2018 16:12:06,S6P8D,Rho,15.83,1.3586,1.1087,8.508101,CD659 12cm rods
5/11/2018 16:12:15,S6P8D,Rho,16.95,1.3767,1.1419,9.0525,CD659 12cm rods
